"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          15, 4.64560145e-02, 2.64996582e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37338195e-02, 2.64996582e-01, 4.64560145e-02, 0.00000000e+00, 1.75307976e-01, 0.00000000e+00, 0.00000000e+00, -2.24166801e+00, 2.64081340e-01, 3.22220765e-01, 3.21458113e+00, 0.00000000e+00, 9.0000000000, 3.4542973569, 0.0208785667
          16, 4.27452172e-02, 2.54002694e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.97797262e-02, 2.54002694e-01, 4.27452172e-02, 0.00000000e+00, 1.68286472e-01, 0.00000000e+00, 0.00000000e+00, -2.24354345e+00, 2.71254218e-01, 3.22919407e-01, 3.21289831e+00, 0.00000000e+00, 9.0000000000, 3.4606272248, 0.0221334167
          17, 3.90151060e-02, 2.43869646e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.58927097e-02, 2.43869646e-01, 3.90151060e-02, 0.00000000e+00, 1.59983445e-01, 0.00000000e+00, 0.00000000e+00, -2.24588788e+00, 2.77946421e-01, 3.23547729e-01, 3.21076923e+00, 0.00000000e+00, 9.0000000000, 3.4681074313, 0.0233832000
          18, 3.52809433e-02, 2.34463170e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.20756298e-02, 2.34463170e-01, 3.52809433e-02, 0.00000000e+00, 1.50475417e-01, 0.00000000e+00, 0.00000000e+00, -2.24885443e+00, 2.84214425e-01, 3.24074248e-01, 3.20801462e+00, 0.00000000e+00, 9.0000000000, 3.4774809257, 0.0246295500
          19, 3.15700116e-02, 2.25679141e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.83345968e-02, 2.25679141e-01, 3.15700116e-02, 0.00000000e+00, 1.39888921e-01, 0.00000000e+00, 0.00000000e+00, -2.25257827e+00, 2.90178812e-01, 3.24497857e-01, 3.20447661e+00, 0.00000000e+00, 9.0000000000, 3.4893780820, 0.0258769667
          20, 2.79179763e-02, 2.17433975e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.46782525e-02, 2.17433975e-01, 2.79179763e-02, 0.00000000e+00, 1.28397489e-01, 0.00000000e+00, 0.00000000e+00, -2.25718416e+00, 2.95961443e-01, 3.24832214e-01, 3.20000948e+00, 0.00000000e+00, 9.0000000000, 3.5043699839, 0.0271309833
          21, 2.43654119e-02, 2.09658484e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.11176214e-02, 2.09658484e-01, 2.43654119e-02, 0.00000000e+00, 1.16214767e-01, 0.00000000e+00, 0.00000000e+00, -2.26277540e+00, 3.01632217e-01, 3.25081481e-01, 3.19448843e+00, 0.00000000e+00, 9.0000000000, 3.5230020605, 0.0283815667
          22, 2.09546931e-02, 2.02294023e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.76663343e-02, 2.02294023e-01, 2.09546931e-02, 0.00000000e+00, 1.03585330e-01, 0.00000000e+00, 0.00000000e+00, -2.26939692e+00, 3.07166866e-01, 3.25214773e-01, 3.18784548e+00, 0.00000000e+00, 9.0000000000, 3.5457532956, 0.0296238333
          23, 1.77274230e-02, 1.95290204e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.43411509e-02, 1.95290204e-01, 1.77274230e-02, 0.00000000e+00, 9.07747681e-02, 0.00000000e+00, 0.00000000e+00, -2.27697422e+00, 3.12424727e-01, 3.25146763e-01, 3.18013143e+00, 0.00000000e+00, 9.0000000000, 3.5728869476, 0.0308840333
          24, 1.47222475e-02, 1.88603688e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.11625625e-02, 1.88603688e-01, 1.47222475e-02, 0.00000000e+00, 7.80591708e-02, 0.00000000e+00, 0.00000000e+00, -2.28523722e+00, 3.17145508e-01, 3.24729675e-01, 3.17159553e+00, 0.00000000e+00, 9.0000000000, 3.6041920739, 0.0321405333
          25, 1.19732037e-02, 1.82197873e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.81554912e-02, 1.82197873e-01, 1.19732037e-02, 0.00000000e+00, 6.57153867e-02, 0.00000000e+00, 0.00000000e+00, -2.29365016e+00, 3.20964962e-01, 3.23759107e-01, 3.16276175e+00, 0.00000000e+00, 9.0000000000, 3.6386427963, 0.0333744167
          26, 9.50837438e-03, 1.76043234e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.53497481e-02, 1.76043234e-01, 9.50837438e-03, 0.00000000e+00, 5.40115867e-02, 0.00000000e+00, 0.00000000e+00, -2.30138278e+00, 3.23447263e-01, 3.21993488e-01, 3.15446676e+00, 0.00000000e+00, 9.0000000000, 3.6740570505, 0.0347826333
          27, 7.34849194e-03, 1.70117711e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.27796879e-02, 1.70117711e-01, 7.34849194e-03, 0.00000000e+00, 4.31965132e-02, 0.00000000e+00, 0.00000000e+00, -2.30737032e+00, 3.24130825e-01, 3.19185026e-01, 3.14780906e+00, 0.00000000e+00, 9.0000000000, 3.7069113804, 0.0360292667
          28, 5.50552061e-03, 1.64406748e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.04826404e-02, 1.64406748e-01, 5.50552061e-03, 0.00000000e+00, 3.34871937e-02, 0.00000000e+00, 0.00000000e+00, -2.31050399e+00, 3.22584848e-01, 3.15118225e-01, 3.14396191e+00, 0.00000000e+00, 9.0000000000, 3.7325529544, 0.0373125167
          29, 3.98146175e-03, 1.58902277e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.84957453e-02, 1.58902277e-01, 3.98146175e-03, 0.00000000e+00, 2.50560397e-02, 0.00000000e+00, 0.00000000e+00, -2.30993579e+00, 3.18471617e-01, 3.09650045e-01, 3.14385762e+00, 0.00000000e+00, 9.0000000000, 3.7460434484, 0.0385620833
          30, 2.76917794e-03, 1.53607003e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68533234e-02, 1.53607003e-01, 2.76917794e-03, 0.00000000e+00, 1.80276802e-02, 0.00000000e+00, 0.00000000e+00, -2.30538141e+00, 3.11607104e-01, 3.02742816e-01, 3.14785887e+00, 0.00000000e+00, 9.0000000000, 3.7386991441, 0.0398114500
