"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
9, 8.225136222757390e-01, 2.515232046956038e-02, 9.737418853350075e+04, -1.392552770963042e+00, 3.158582042244479e-01
0, 8.250000000000000e-01, 2.490000000000000e-02, 9.173979352815902e+04, -3.378522601191703e+00, 2.994121813235368e-01
10, 8.200260467832016e-01, 2.539252195641499e-02, 9.726701111961609e+04, -1.430329872187767e+00, 3.125377470987041e-01
11, 8.175377577632659e-01, 2.562525228220698e-02, 9.735476958825282e+04, -1.399397416991710e+00, 3.101875915716707e-01
12, 8.150494053997525e-01, 2.585730328495838e-02, 9.745810871341157e+04, -1.362973207355551e+00, 3.075717632814253e-01
13, 8.125612681562145e-01, 2.609164618569462e-02, 9.752067300802328e+04, -1.340921008063416e+00, 3.052151143025512e-01
14, 8.100736413384225e-01, 2.633134669986020e-02, 9.755159950900137e+04, -1.330020264001489e+00, 3.034312595124073e-01
15, 8.075861411031177e-01, 2.657236023617366e-02, 9.760009287997569e+04, -1.312927679681472e+00, 3.019845429700005e-01
16, 8.050983003244567e-01, 2.680982892981015e-02, 9.767558025767100e+04, -1.286320447756160e+00, 3.004822631512023e-01
17, 8.026097805013100e-01, 2.704006178405967e-02, 9.777464777692502e+04, -1.251401862139149e+00, 2.988053951592038e-01
18, 8.001202191369430e-01, 2.725872824219831e-02, 9.791635982547104e+04, -1.201452248609130e+00, 2.967318020357647e-01
19, 7.976299100419458e-01, 2.746873693836867e-02, 9.803323644061146e+04, -1.160256444745880e+00, 2.945833585946284e-01
20, 7.951395049987100e-01, 2.767760816903780e-02, 9.811331895359297e+04, -1.132029553560689e+00, 2.924664509761919e-01
21, 7.926495253296556e-01, 2.789147910700565e-02, 9.817227479845227e+04, -1.111249233917637e+00, 2.905415053572561e-01
22, 7.901604084457454e-01, 2.811515432949274e-02, 9.817338230550724e+04, -1.110858868031708e+00, 2.889584010474267e-01
23, 7.876726360893644e-01, 2.835329772722824e-02, 9.813366124964817e+04, -1.124859451676653e+00, 2.879944390005123e-01
24, 7.851860137311606e-01, 2.860319472403092e-02, 9.808297866265086e+04, -1.142723674649869e+00, 2.876030886692260e-01
25, 7.826997616695721e-01, 2.885675985942484e-02, 9.805890980361095e+04, -1.151207287860509e+00, 2.874746438591693e-01
26, 7.802131787672552e-01, 2.910705016018034e-02, 9.806913105714470e+04, -1.147604576100703e+00, 2.873748565621573e-01
27, 7.777257582416482e-01, 2.934886607270285e-02, 9.811569128555161e+04, -1.131193371558418e+00, 2.869508124090386e-01
28, 7.752372116913747e-01, 2.957879026536043e-02, 9.818077907419350e+04, -1.108251709776355e+00, 2.862129196721878e-01
29, 7.727476516611527e-01, 2.979747058592683e-02, 9.825248136806952e+04, -1.082978616168086e+00, 2.853262548950458e-01
30, 7.702575074798030e-01, 3.000940591246718e-02, 9.831109189537576e+04, -1.062320011499149e+00, 2.842667100251612e-01
31, 7.677669502670271e-01, 3.021649311372681e-02, 9.837121534522825e+04, -1.041128143093916e+00, 2.831464037851585e-01
32, 7.652761283772814e-01, 3.042026514252212e-02, 9.842255907906273e+04, -1.023030883979158e+00, 2.818758883140899e-01
33, 7.627851331352427e-01, 3.062199303148362e-02, 9.846232616998088e+04, -1.009014074237468e+00, 2.807436249440353e-01
34, 7.602940580201185e-01, 3.082273685573188e-02, 9.850834112040751e+04, -9.927950652400306e-01, 2.797378482063170e-01
35, 7.578029756251976e-01, 3.102338959923085e-02, 9.854445262146504e+04, -9.800667507437032e-01, 2.787651503291709e-01
36, 7.553119487696932e-01, 3.122470829445093e-02, 9.857297833962683e+04, -9.700122168316829e-01, 2.779198855319877e-01
37, 7.528212258843371e-01, 3.142976405537950e-02, 9.856849426418198e+04, -9.715927305410524e-01, 2.772403676682163e-01
38, 7.503310574905883e-01, 3.164143081983112e-02, 9.854524462671415e+04, -9.797875905980933e-01, 2.768215377652373e-01
39, 7.478411455017506e-01, 3.185609753594928e-02, 9.853059959282064e+04, -9.849495637021467e-01, 2.766147061807864e-01
40, 7.453510864781877e-01, 3.206904888102160e-02, 9.853796818705976e+04, -9.823523361672989e-01, 2.764801824220917e-01
41, 7.428605822980964e-01, 3.227672421441647e-02, 9.856457969178505e+04, -9.729725100331137e-01, 2.762495365121858e-01
42, 7.403695243637490e-01, 3.247764954030886e-02, 9.859387802788593e+04, -9.626456494709619e-01, 2.758531945791164e-01
43, 7.378779335327420e-01, 3.267185688896018e-02, 9.863232606181662e+04, -9.490937711689316e-01, 2.753097280222720e-01
44, 7.353858806094327e-01, 3.286003900423798e-02, 9.866548473078571e+04, -9.374062490621716e-01, 2.746622866241196e-01
45, 7.328934417843262e-01, 3.304304175318287e-02, 9.870411658125401e+04, -9.237895804680789e-01, 2.740016169001742e-01
46, 7.304006841248106e-01, 3.322165438995912e-02, 9.874407066876483e+04, -9.097068595520656e-01, 2.732115918406967e-01
