"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          29, -1.69927617e-01, 1.54092922e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.22139611e-01, 1.51472557e+00, -3.30067699e-01, 0.00000000e+00, -1.10276069e-01, -6.00000000e+00, 0.00000000e+00, -2.25543987e+00, 3.56423480e-01, 3.48321254e-01, 3.20649042e+00, 0.00000000e+00, 10.0000000000, 3.2522021490, 0.3176702585
          30, -1.90901494e-01, 1.50981982e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.01513242e-01, 1.48159423e+00, -3.47674862e-01, 0.00000000e+00, -1.26439918e-01, -6.00000000e+00, 0.00000000e+00, -2.25722046e+00, 3.57612920e-01, 3.47549159e-01, 3.20434478e+00, 0.00000000e+00, 10.0000000000, 3.2570657880, 0.3283347881
          31, -2.12016325e-01, 1.47793947e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.80290402e-01, 1.44768142e+00, -3.65341619e-01, 0.00000000e+00, -1.43453997e-01, -6.00000000e+00, 0.00000000e+00, -2.25961266e+00, 3.58492321e-01, 3.46651888e-01, 3.20160093e+00, 0.00000000e+00, 10.0000000000, 3.2637495706, 0.3412688696
          32, -2.33206055e-01, 1.44530272e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.58501644e-01, 1.41300853e+00, -3.83003800e-01, 0.00000000e+00, -1.61354471e-01, -6.00000000e+00, 0.00000000e+00, -2.26266483e+00, 3.59093141e-01, 3.45591579e-01, 3.19821658e+00, 0.00000000e+00, 10.0000000000, 3.2727507044, 0.3522680874
          33, -2.54379987e-01, 1.41193131e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.36195665e-01, 1.37760666e+00, -4.00573477e-01, 0.00000000e+00, -1.80164562e-01, -6.00000000e+00, 0.00000000e+00, -2.26632072e+00, 3.59401358e-01, 3.44296689e-01, 3.19425779e+00, 0.00000000e+00, 10.0000000000, 3.2842712145, 0.3615357266
          34, -2.75422721e-01, 1.37785853e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.13440643e-01, 1.34152096e+00, -4.17939361e-01, 0.00000000e+00, -1.99891872e-01, -6.00000000e+00, 0.00000000e+00, -2.27040220e+00, 3.59353180e-01, 3.42673463e-01, 3.18991776e+00, 0.00000000e+00, 10.0000000000, 3.2981238469, 0.3692037542
          35, -2.96194981e-01, 1.34313366e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.90325530e-01, 1.30481502e+00, -4.34968091e-01, 0.00000000e+00, -2.20525321e-01, -6.00000000e+00, 0.00000000e+00, -2.27460329e+00, 3.58835141e-01, 3.40619624e-01, 3.18552353e+00, 0.00000000e+00, 10.0000000000, 3.3136580899, 0.3784016360
          36, -3.16535016e-01, 1.30782691e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.66961465e-01, 1.26757558e+00, -4.51506142e-01, 0.00000000e+00, -2.42031276e-01, -6.00000000e+00, 0.00000000e+00, -2.27850346e+00, 3.57692999e-01, 3.38039748e-01, 3.18152217e+00, 0.00000000e+00, 10.0000000000, 3.3297240612, 0.3899342893
          37, -3.36262544e-01, 1.27203399e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.43481619e-01, 1.22991665e+00, -4.67384221e-01, 0.00000000e+00, -2.64350282e-01, -6.00000000e+00, 0.00000000e+00, -2.28160805e+00, 3.55747619e-01, 3.34861624e-01, 3.17843711e+00, 0.00000000e+00, 10.0000000000, 3.3447089136, 0.4021632090
          38, -3.55185718e-01, 1.23587856e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.20038711e-01, 1.19198127e+00, -4.82424460e-01, 0.00000000e+00, -2.87395323e-01, -6.00000000e+00, 0.00000000e+00, -2.28342011e+00, 3.52818665e-01, 3.31053086e-01, 3.17679067e+00, 0.00000000e+00, 10.0000000000, 3.3566852733, 0.4118070726
          39, -3.73110747e-01, 1.19951056e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.96799645e-01, 1.15393882e+00, -4.96449803e-01, 0.00000000e+00, -3.11052491e-01, -6.00000000e+00, 0.00000000e+00, -2.28353562e+00, 3.48752010e-01, 3.26637460e-01, 3.17700140e+00, 0.00000000e+00, 10.0000000000, 3.3636953487, 0.4208689829
          40, -3.89854192e-01, 1.16309898e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.73936567e-01, 1.11597655e+00, -5.09295479e-01, 0.00000000e+00, -3.35185738e-01, -6.00000000e+00, 0.00000000e+00, -2.28173817e+00, 3.43448649e-01, 3.21704806e-01, 3.17928304e+00, 0.00000000e+00, 10.0000000000, 3.3641426665, 0.4293909907
          41, -4.05197911e-01, 1.12696924e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.51705139e-01, 1.07844087e+00, -5.20778557e-01, 0.00000000e+00, -3.59546558e-01, -6.00000000e+00, 0.00000000e+00, -2.27805929e+00, 3.36888149e-01, 3.16416143e-01, 3.18358249e+00, 0.00000000e+00, 10.0000000000, 3.3433222710, 0.4382751742
          42, -4.18980614e-01, 1.09143799e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.30333629e-01, 1.04166358e+00, -5.30771730e-01, 0.00000000e+00, -3.83879450e-01, -6.00000000e+00, 0.00000000e+00, -2.27278986e+00, 3.29194638e-01, 3.11027391e-01, 3.18956981e+00, 0.00000000e+00, 10.0000000000, 3.3011093464, 0.4475391933
          43, -4.31116797e-01, 1.05676220e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.09990945e-01, 1.00590917e+00, -5.39216823e-01, 0.00000000e+00, -4.07960084e-01, -6.00000000e+00, 0.00000000e+00, -2.26642121e+00, 3.20611416e-01, 3.05837042e-01, 3.19670755e+00, 0.00000000e+00, 10.0000000000, 3.2415727930, 0.4567321928
          44, -4.41594596e-01, 1.02311286e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.90774598e-01, 9.71348940e-01, -5.46119910e-01, 0.00000000e+00, -4.31618653e-01, -6.00000000e+00, 0.00000000e+00, -2.25952068e+00, 3.11471446e-01, 3.01140847e-01, 3.20438595e+00, 0.00000000e+00, 10.0000000000, 3.1710478744, 0.4713381380
          45, -4.50459828e-01, 9.90571220e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.72715143e-01, 9.38058893e-01, -5.51535050e-01, 0.00000000e+00, -4.54747543e-01, -6.00000000e+00, 0.00000000e+00, -2.25261467e+00, 3.02155048e-01, 2.97191091e-01, 3.21204668e+00, 0.00000000e+00, 9.0000000000, 3.0963639017, 0.4776702039
          46, -4.57794475e-01, 9.59142839e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.55791371e-01, 9.06036001e-01, -5.55544356e-01, 0.00000000e+00, -4.77295410e-01, -6.00000000e+00, 0.00000000e+00, -2.24611802e+00, 2.93045738e-01, 2.94170418e-01, 3.21925488e+00, 0.00000000e+00, 9.0000000000, 3.0233817335, 0.4846564860
          47, -4.63696847e-01, 9.28779500e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.39948665e-01, 8.75222030e-01, -5.58240561e-01, 0.00000000e+00, -4.99253964e-01, -6.00000000e+00, 0.00000000e+00, -2.24031392e+00, 2.84500096e-01, 2.92182976e-01, 3.22571723e+00, 0.00000000e+00, 9.0000000000, 2.9562966287, 0.4942878043
          48, -4.68267108e-01, 8.99400497e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.25115031e-01, 8.45526246e-01, -5.59714843e-01, 0.00000000e+00, -5.20643594e-01, -6.00000000e+00, 0.00000000e+00, -2.23536701e+00, 2.76826214e-01, 2.91258489e-01, 3.23126558e+00, 0.00000000e+00, 9.0000000000, 2.8976228320, 0.5018046161
          49, -4.71598626e-01, 8.70909416e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.11212568e-01, 8.16843003e-01, -5.60049982e-01, 0.00000000e+00, -5.41501352e-01, -6.00000000e+00, 0.00000000e+00, -2.23134945e+00, 2.70273380e-01, 2.91363506e-01, 3.23582783e+00, 0.00000000e+00, 9.0000000000, 2.8485346165, 0.5107373874
          50, -4.73773712e-01, 8.43205577e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.98164624e-01, 7.89063571e-01, -5.59317313e-01, 0.00000000e+00, -5.61872128e-01, -6.00000000e+00, 0.00000000e+00, -2.22826750e+00, 2.65022310e-01, 2.92415343e-01, 3.23939926e+00, 0.00000000e+00, 9.0000000000, 2.8092808812, 0.5225849712
          51, -4.74862341e-01, 8.16191167e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.85899580e-01, 7.62083356e-01, -5.57576203e-01, 0.00000000e+00, -5.81802842e-01, -6.00000000e+00, 0.00000000e+00, -2.22608299e+00, 2.61182771e-01, 2.94295697e-01, 3.24201970e+00, 0.00000000e+00, 9.0000000000, 2.7795355595, 0.5336401192
          52, -4.74922369e-01, 7.89775174e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.74352573e-01, 7.35805798e-01, -5.54874679e-01, 0.00000000e+00, -6.01338690e-01, -6.00000000e+00, 0.00000000e+00, -2.22472905e+00, 2.58792457e-01, 2.96862809e-01, 3.24375712e+00, 0.00000000e+00, 9.0000000000, 2.7586427930, 0.5457361372
          53, -4.74000350e-01, 7.63874974e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.63466062e-01, 7.10143859e-01, -5.51250404e-01, 0.00000000e+00, -6.20520853e-01, -6.00000000e+00, 0.00000000e+00, -2.22412095e+00, 2.57818728e-01, 2.99961544e-01, 3.24469637e+00, 0.00000000e+00, 9.0000000000, 2.7457725283, 0.5563355023
          54, -4.72132713e-01, 7.38416738e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.53189641e-01, 6.85020307e-01, -5.46731888e-01, 0.00000000e+00, -6.39385172e-01, -6.00000000e+00, 0.00000000e+00, -2.22416386e+00, 2.58164547e-01, 3.03431133e-01, 3.24493135e+00, 0.00000000e+00, 9.0000000000, 2.7400116322, 0.5658554910
          55, -4.69347265e-01, 7.13337613e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.43480436e-01, 6.60369727e-01, -5.41340217e-01, 0.00000000e+00, -6.57959509e-01, -6.00000000e+00, 0.00000000e+00, -2.22475871e+00, 2.59682489e-01, 3.07111552e-01, 3.24455929e+00, 0.00000000e+00, 9.0000000000, 2.7401469899, 0.5733896681
          56, -4.65669950e-01, 6.88611695e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.34311191e-01, 6.36163643e-01, -5.35098483e-01, 0.00000000e+00, -6.76244614e-01, -6.00000000e+00, 0.00000000e+00, -2.22580654e+00, 2.62181462e-01, 3.10847755e-01, 3.24367651e+00, 0.00000000e+00, 9.0000000000, 2.7420242216, 0.5832526366
          57, -4.61123323e-01, 6.64214240e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.25655182e-01, 6.12375092e-01, -5.28026535e-01, 0.00000000e+00, -6.94238839e-01, -6.00000000e+00, 0.00000000e+00, -2.22720929e+00, 2.65439847e-01, 3.14490482e-01, 3.24237779e+00, 0.00000000e+00, 9.0000000000, 2.7453340887, 0.5925867361
          58, -4.55726395e-01, 6.40122012e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.17486367e-01, 5.88978976e-01, -5.20140848e-01, 0.00000000e+00, -7.11936767e-01, -6.00000000e+00, 0.00000000e+00, -2.22887764e+00, 2.69218434e-01, 3.17902838e-01, 3.24074932e+00, 0.00000000e+00, 9.0000000000, 2.7497713206, 0.5993904834
          59, -4.49494357e-01, 6.16313398e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.09779560e-01, 5.65952214e-01, -5.11454272e-01, 0.00000000e+00, -7.29327576e-01, -6.00000000e+00, 0.00000000e+00, -2.23073583e+00, 2.73274214e-01, 3.20961918e-01, 3.23886405e+00, 0.00000000e+00, 9.0000000000, 2.7550580481, 0.6046577055
          60, -4.42438137e-01, 5.92768402e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.02510702e-01, 5.43273776e-01, -5.01975585e-01, 0.00000000e+00, -7.46392917e-01, -6.00000000e+00, 0.00000000e+00, -2.23272530e+00, 2.77372390e-01, 3.23560212e-01, 3.23677834e+00, 0.00000000e+00, 9.0000000000, 2.7609583027, 0.6117955227
          61, -4.34564080e-01, 5.69468553e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95657093e-01, 5.20924629e-01, -4.91709165e-01, 0.00000000e+00, -7.63104614e-01, -6.00000000e+00, 0.00000000e+00, -2.23480676e+00, 2.81292091e-01, 3.25604350e-01, 3.23452999e+00, 0.00000000e+00, 9.0000000000, 2.7672894197, 0.6199868607
          62, -4.25873490e-01, 5.46396845e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.89197689e-01, 4.98887725e-01, -4.80654533e-01, 0.00000000e+00, -7.79421576e-01, -6.00000000e+00, 0.00000000e+00, -2.23696051e+00, 2.84830426e-01, 3.27013847e-01, 3.23213808e+00, 0.00000000e+00, 9.0000000000, 2.7739288108, 0.6297848507
          63, -4.16362160e-01, 5.23537698e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.83113489e-01, 4.77148007e-01, -4.68805876e-01, 0.00000000e+00, -7.95285921e-01, -6.00000000e+00, 0.00000000e+00, -2.23918500e+00, 2.87805285e-01, 3.27719125e-01, 3.22960434e+00, 0.00000000e+00, 9.0000000000, 2.7808155760, 0.6430714220
          64, -4.06019917e-01, 5.00877043e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.77387928e-01, 4.55692548e-01, -4.56151605e-01, 0.00000000e+00, -8.10617940e-01, -6.00000000e+00, 0.00000000e+00, -2.24149365e+00, 2.90055025e-01, 3.27659544e-01, 3.22691633e+00, 0.00000000e+00, 9.0000000000, 2.7879464676, 0.6503019484
          65, -3.94830228e-01, 4.78402395e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.72007301e-01, 4.34510660e-01, -4.42673974e-01, 0.00000000e+00, -8.25309890e-01, -6.00000000e+00, 0.00000000e+00, -2.24391041e+00, 2.91437283e-01, 3.26781120e-01, 3.22405183e+00, 0.00000000e+00, 9.0000000000, 2.7953665131, 0.6567912368
          66, -3.82769927e-01, 4.56103072e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.66961184e-01, 4.13594140e-01, -4.28348826e-01, 0.00000000e+00, -8.39218041e-01, -6.00000000e+00, 0.00000000e+00, -2.24646430e+00, 2.91828072e-01, 3.25034362e-01, 3.22098425e+00, 0.00000000e+00, 9.0000000000, 2.8031551435, 0.6653254291
          67, -3.69809005e-01, 4.33970451e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.62242880e-01, 3.92937548e-01, -4.13145417e-01, 0.00000000e+00, -8.52152502e-01, -6.00000000e+00, 0.00000000e+00, -2.24918372e+00, 2.91118085e-01, 3.22372254e-01, 3.21768847e+00, 0.00000000e+00, 9.0000000000, 2.8114093399, 0.6732665604
          68, -3.55910575e-01, 4.11998393e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.57849834e-01, 3.72538637e-01, -3.97026419e-01, 0.00000000e+00, -8.63863989e-01, -6.00000000e+00, 0.00000000e+00, -2.25209077e+00, 2.89212028e-01, 3.18748755e-01, 3.21414665e+00, 0.00000000e+00, 9.0000000000, 2.8202252204, 0.6829348638
