"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
298, 1.011782310407972e-01, 3.772864963585476e-02, 9.371449905875039e+04, -1.330337739515147e+00, 3.461733556273682e-01
299, 9.869287191109542e-02, 3.746648386460135e-02, 9.366454357290721e+04, -1.339070103997595e+00, 3.468956995005912e-01
300, 9.620826399379016e-02, 3.719729188096153e-02, 9.361578483578570e+04, -1.347593273316484e+00, 3.476445868452602e-01
301, 9.372442172640387e-02, 3.692112432989859e-02, 9.353720200501838e+04, -1.361329781104174e+00, 3.481865186567084e-01
302, 9.124136498353240e-02, 3.663798182551594e-02, 9.344822659749493e+04, -1.376882941590053e+00, 3.488001513866012e-01
303, 8.875911966547825e-02, 3.634781056505731e-02, 9.336012592625277e+04, -1.392283195625211e+00, 3.499031405552887e-01
304, 8.627771997622474e-02, 3.605049557169770e-02, 9.326478655719655e+04, -1.408948795129917e+00, 3.511256969317074e-01
305, 8.379720953066154e-02, 3.574585034983032e-02, 9.317925807426443e+04, -1.423899423153805e+00, 3.523056979910394e-01
306, 8.131764497095989e-02, 3.543360196491557e-02, 9.307661276453806e+04, -1.441842122375230e+00, 3.535650219037854e-01
307, 7.883909888554673e-02, 3.511336885134440e-02, 9.296936796538327e+04, -1.460588825750438e+00, 3.549576679899837e-01
308, 7.636166714544444e-02, 3.478462810619823e-02, 9.283449630243170e+04, -1.484164785414688e+00, 3.566197043093154e-01
309, 7.388554601255960e-02, 3.444616049612168e-02, 9.273654498667420e+04, -1.501286960813299e+00, 3.582952993298433e-01
310, 7.141140459860498e-02, 3.409353330715376e-02, 9.265256259479174e+04, -1.515967327616806e+00, 3.596698301085036e-01
311, 6.893948725100814e-02, 3.372563089397777e-02, 9.257937472836570e+04, -1.528760779918143e+00, 3.607686448667564e-01
312, 6.646992689258670e-02, 3.334223222134673e-02, 9.247937468968789e+04, -1.546241078052660e+00, 3.617705561522669e-01
313, 6.400283258129566e-02, 3.294327137115216e-02, 9.238744542897733e+04, -1.562310580682392e+00, 3.629486224157822e-01
314, 6.153828168156279e-02, 3.252889044562215e-02, 9.227465985300179e+04, -1.582025827990221e+00, 3.641163008877250e-01
315, 5.907630034198109e-02, 3.209950071408566e-02, 9.219368497580184e+04, -1.596180472464126e+00, 3.651516801143951e-01
316, 5.661684825738924e-02, 3.165585337493265e-02, 9.206637056260926e+04, -1.618435402850681e+00, 3.660788644903034e-01
