"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          15, 1.34157877e+00, 1.46386986e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11191894e+00, 1.46386986e+00, 1.34157877e+00, 0.00000000e+00, 9.16460403e-01, 0.00000000e+00, 0.00000000e+00, -1.97346655e+00, 5.31410856e-01, 5.56291502e-01, 3.49581526e+00, 0.00000000e+00, 11.0000000000, 3.3720879628, 0.0435852833
          16, 1.32460897e+00, 1.43982916e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09959699e+00, 1.43982916e+00, 1.32460897e+00, 0.00000000e+00, 9.19976489e-01, 0.00000000e+00, 0.00000000e+00, -1.97602813e+00, 5.39729546e-01, 5.62908217e-01, 3.49344011e+00, 0.00000000e+00, 11.0000000000, 3.3833832170, 0.0463185000
          17, 1.30737525e+00, 1.41571499e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08686504e+00, 1.41571499e+00, 1.30737525e+00, 0.00000000e+00, 9.23473482e-01, 0.00000000e+00, 0.00000000e+00, -1.97811070e+00, 5.47975042e-01, 5.69027793e-01, 3.49146943e+00, 0.00000000e+00, 11.0000000000, 3.3933759527, 0.0489750833
          18, 1.28986674e+00, 1.39139708e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07369097e+00, 1.39139708e+00, 1.28986674e+00, 0.00000000e+00, 9.27029931e-01, 0.00000000e+00, 0.00000000e+00, -1.97959487e+00, 5.56019561e-01, 5.74486467e-01, 3.49000795e+00, 0.00000000e+00, 12.0000000000, 3.4015218675, 0.0518243333
          19, 1.27208943e+00, 1.36680946e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06007120e+00, 1.36680946e+00, 1.27208943e+00, 0.00000000e+00, 9.30699906e-01, 0.00000000e+00, 0.00000000e+00, -1.98040312e+00, 5.63767155e-01, 5.79180460e-01, 3.48912458e+00, 0.00000000e+00, 12.0000000000, 3.4073390636, 0.0546056500
          20, 1.25405011e+00, 1.34192460e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04601581e+00, 1.34192460e+00, 1.25405011e+00, 0.00000000e+00, 9.34516072e-01, 0.00000000e+00, 0.00000000e+00, -1.98050912e+00, 5.71150965e-01, 5.83076406e-01, 3.48884237e+00, 0.00000000e+00, 12.0000000000, 3.4105111404, 0.0574359333
          21, 1.23575119e+00, 1.31673786e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03154161e+00, 1.31673786e+00, 1.23575119e+00, 0.00000000e+00, 9.38494468e-01, 0.00000000e+00, 0.00000000e+00, -1.97994495e+00, 5.78131317e-01, 5.86208703e-01, 3.48913073e+00, 0.00000000e+00, 12.0000000000, 3.4109273795, 0.0602311000
          22, 1.21721530e+00, 1.29129200e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01668886e+00, 1.29129200e+00, 1.21721530e+00, 0.00000000e+00, 9.42633651e-01, 0.00000000e+00, 0.00000000e+00, -1.97880262e+00, 5.84691861e-01, 5.88666445e-01, 3.48990316e+00, 0.00000000e+00, 12.0000000000, 3.4042874419, 0.0630158833
          23, 1.19846808e+00, 1.26563976e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00150474e+00, 1.26563976e+00, 1.19846808e+00, 0.00000000e+00, 9.46926699e-01, 0.00000000e+00, 0.00000000e+00, -1.97722604e+00, 5.90826324e-01, 5.90573465e-01, 3.49102372e+00, 0.00000000e+00, 12.0000000000, 3.3908824339, 0.0658042000
          24, 1.17953507e+00, 1.23983045e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.86037561e-01, 1.23983045e+00, 1.17953507e+00, 0.00000000e+00, 9.51368043e-01, 0.00000000e+00, 0.00000000e+00, -1.97540483e+00, 5.96543929e-01, 5.92061745e-01, 3.49231187e+00, 0.00000000e+00, 12.0000000000, 3.3724682113, 0.0686572333
