"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          15, 4.63952626e-02, 2.65220990e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37756020e-02, 2.65220990e-01, 4.63952626e-02, 0.00000000e+00, 1.74930584e-01, 0.00000000e+00, 0.00000000e+00, -2.24166675e+00, 2.64582755e-01, 3.22211772e-01, 3.21458910e+00, 0.00000000e+00, 10.0000000000, 3.4544304241, 0.0088421607
          16, 4.27939676e-02, 2.54182232e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.97728624e-02, 2.54182232e-01, 4.27939676e-02, 0.00000000e+00, 1.68359398e-01, 0.00000000e+00, 0.00000000e+00, -2.24351440e+00, 2.71649438e-01, 3.22896085e-01, 3.21294482e+00, 0.00000000e+00, 10.0000000000, 3.4606222178, 0.0094267651
          17, 3.91894427e-02, 2.43993929e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.58317755e-02, 2.43993929e-01, 3.91894427e-02, 0.00000000e+00, 1.60616467e-01, 0.00000000e+00, 0.00000000e+00, -2.24584072e+00, 2.78258884e-01, 3.23528957e-01, 3.21083810e+00, 0.00000000e+00, 10.0000000000, 3.4679914187, 0.0100064854
          18, 3.55877712e-02, 2.34526949e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.19566784e-02, 2.34526949e-01, 3.55877712e-02, 0.00000000e+00, 1.51742780e-01, 0.00000000e+00, 0.00000000e+00, -2.24880059e+00, 2.84473508e-01, 3.24068946e-01, 3.20808996e+00, 0.00000000e+00, 10.0000000000, 3.4772920952, 0.0105822930
          19, 3.20075085e-02, 2.25682163e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.81552430e-02, 2.25682163e-01, 3.20075085e-02, 0.00000000e+00, 1.41825601e-01, 0.00000000e+00, 0.00000000e+00, -2.25252965e+00, 2.90414091e-01, 3.24503714e-01, 3.20454431e+00, 0.00000000e+00, 10.0000000000, 3.4891618200, 0.0111483292
          20, 2.84767141e-02, 2.17380336e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.44376677e-02, 2.17380336e-01, 2.84767141e-02, 0.00000000e+00, 1.30999494e-01, 0.00000000e+00, 0.00000000e+00, -2.25715171e+00, 2.96198415e-01, 3.24838903e-01, 3.20005828e+00, 0.00000000e+00, 10.0000000000, 3.5041738149, 0.0117197117
          21, 2.50299522e-02, 2.09555658e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.08164920e-02, 2.09555658e-01, 2.50299522e-02, 0.00000000e+00, 1.19442979e-01, 0.00000000e+00, 0.00000000e+00, -2.26276730e+00, 3.01889064e-01, 3.25075603e-01, 3.19451132e+00, 0.00000000e+00, 10.0000000000, 3.5228704192, 0.0122960239
          22, 2.17053737e-02, 2.02151760e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.73067775e-02, 2.02151760e-01, 2.17053737e-02, 0.00000000e+00, 1.07371678e-01, 0.00000000e+00, 0.00000000e+00, -2.26941668e+00, 3.07452143e-01, 3.25184246e-01, 3.18784111e+00, 0.00000000e+00, 10.0000000000, 3.5457202174, 0.0128668244
          23, 1.85422130e-02, 1.95119440e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.39266304e-02, 1.95119440e-01, 1.85422130e-02, 0.00000000e+00, 9.50300650e-02, 0.00000000e+00, 0.00000000e+00, -2.27701840e+00, 3.12736652e-01, 3.25083619e-01, 3.18010602e+00, 0.00000000e+00, 10.0000000000, 3.5729682156, 0.0134425552
          24, 1.55785834e-02, 1.88415547e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.06977894e-02, 1.88415547e-01, 1.55785834e-02, 0.00000000e+00, 8.26820489e-02, 0.00000000e+00, 0.00000000e+00, -2.28529364e+00, 3.17472840e-01, 3.24631135e-01, 3.17156430e+00, 0.00000000e+00, 10.0000000000, 3.6043754036, 0.0140222988
          25, 1.28496165e-02, 1.82002867e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.76463168e-02, 1.82002867e-01, 1.28496165e-02, 0.00000000e+00, 7.06011763e-02, 0.00000000e+00, 0.00000000e+00, -2.29369748e+00, 3.21289347e-01, 3.23627380e-01, 3.16274908e+00, 0.00000000e+00, 10.0000000000, 3.6388791659, 0.0146070687
          26, 1.03858523e-02, 1.75850658e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.48030214e-02, 1.75850658e-01, 1.03858523e-02, 0.00000000e+00, 5.90606393e-02, 0.00000000e+00, 0.00000000e+00, -2.30139266e+00, 3.23746472e-01, 3.21834908e-01, 3.15450360e+00, 0.00000000e+00, 10.0000000000, 3.6742572173, 0.0151856369
          27, 8.21153479e-03, 1.69935242e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.22030458e-02, 1.69935242e-01, 8.21153479e-03, 0.00000000e+00, 4.83215530e-02, 0.00000000e+00, 0.00000000e+00, -2.30731319e+00, 3.24382150e-01, 3.19009107e-01, 3.14792674e+00, 0.00000000e+00, 10.0000000000, 3.7069535586, 0.0157533729
          28, 6.34285412e-03, 1.64240224e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.98842021e-02, 1.64240224e-01, 6.34285412e-03, 0.00000000e+00, 3.86193708e-02, 0.00000000e+00, 0.00000000e+00, -2.31035781e+00, 3.22768037e-01, 3.14936909e-01, 3.14418269e+00, 0.00000000e+00, 10.0000000000, 3.7323074423, 0.0163233907
          29, 4.78625196e-03, 1.58755634e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78837145e-02, 1.58755634e-01, 4.78625196e-03, 0.00000000e+00, 3.01485487e-02, 0.00000000e+00, 0.00000000e+00, -2.30969483e+00, 3.18571029e-01, 3.09477226e-01, 3.14418547e+00, 0.00000000e+00, 10.0000000000, 3.7454130700, 0.0169025368
          30, 3.53902832e-03, 1.53483442e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.62358238e-02, 1.53483442e-01, 3.53902832e-03, 0.00000000e+00, 2.30580464e-02, 0.00000000e+00, 0.00000000e+00, -2.30505971e+00, 3.11612819e-01, 3.02593833e-01, 3.14827590e+00, 0.00000000e+00, 10.0000000000, 3.7368463737, 0.0174832699
          31, 2.59216205e-03, 1.48462691e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.49701649e-02, 1.48462691e-01, 2.59216205e-03, 0.00000000e+00, 1.74600233e-02, 0.00000000e+00, 0.00000000e+00, -2.29688016e+00, 3.01936108e-01, 2.94388042e-01, 3.15607047e+00, 0.00000000e+00, 10.0000000000, 3.6774990653, 0.0180689714
          32, 1.92015398e-03, 1.43718556e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.40904982e-02, 1.43718556e-01, 1.92015398e-03, 0.00000000e+00, 1.33605154e-02, 0.00000000e+00, 0.00000000e+00, -2.28618918e+00, 2.89936680e-01, 2.85172549e-01, 3.16653846e+00, 0.00000000e+00, 10.0000000000, 3.5750591903, 0.0186466578
          33, 1.48814969e-03, 1.39255640e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35780707e-02, 1.39255640e-01, 1.48814969e-03, 0.00000000e+00, 1.06864590e-02, 0.00000000e+00, 0.00000000e+00, -2.27425211e+00, 2.76241506e-01, 2.75341398e-01, 3.17838044e+00, 0.00000000e+00, 10.0000000000, 3.4454565489, 0.0192287877
          34, 1.25991770e-03, 1.35059235e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.34007270e-02, 1.35059235e-01, 1.25991770e-03, 0.00000000e+00, 9.32863050e-03, 0.00000000e+00, 0.00000000e+00, -2.26216558e+00, 2.61574530e-01, 2.65277300e-01, 3.19045392e+00, 0.00000000e+00, 10.0000000000, 3.3062917060, 0.0198111127
          35, 1.20358391e-03, 1.31102230e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35222256e-02, 1.31102230e-01, 1.20358391e-03, 0.00000000e+00, 9.18049914e-03, 0.00000000e+00, 0.00000000e+00, -2.25066999e+00, 2.46636444e-01, 2.55289063e-01, 3.20197920e+00, 0.00000000e+00, 9.0000000000, 3.1711104288, 0.0203491136
          36, 1.29416910e-03, 1.27352654e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39082751e-02, 1.27352654e-01, 1.29416910e-03, 0.00000000e+00, 1.01620898e-02, 0.00000000e+00, 0.00000000e+00, -2.24016139e+00, 2.32040251e-01, 2.45595531e-01, 3.21253369e+00, 0.00000000e+00, 9.0000000000, 3.0476703678, 0.0208818616
          37, 1.51381383e-03, 1.23778937e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.45291131e-02, 1.23778937e-01, 1.51381383e-03, 0.00000000e+00, 1.22299792e-02, 0.00000000e+00, 0.00000000e+00, -2.23078969e+00, 2.18294484e-01, 2.36339648e-01, 3.22195221e+00, 0.00000000e+00, 9.0000000000, 2.9390372411, 0.0214260499
          38, 1.85092613e-03, 1.20352615e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.53599157e-02, 1.20352615e-01, 1.85092613e-03, 0.00000000e+00, 1.53791933e-02, 0.00000000e+00, 0.00000000e+00, -2.22255873e+00, 2.05806769e-01, 2.27611277e-01, 3.23022337e+00, 0.00000000e+00, 9.0000000000, 2.8454275435, 0.0219631009
          39, 2.29904301e-03, 1.17049259e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63802445e-02, 1.17049259e-01, 2.29904301e-03, 0.00000000e+00, 1.96416707e-02, 0.00000000e+00, 0.00000000e+00, -2.21539798e+00, 1.94889971e-01, 2.19466859e-01, 3.23741466e+00, 0.00000000e+00, 9.0000000000, 2.7656746702, 0.0225029433
          40, 2.85577426e-03, 1.13848481e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.75732366e-02, 1.13848481e-01, 2.85577426e-03, 0.00000000e+00, 2.50839909e-02, 0.00000000e+00, 0.00000000e+00, -2.20920611e+00, 1.85764598e-01, 2.11942750e-01, 3.24362668e+00, 0.00000000e+00, 9.0000000000, 2.6981120182, 0.0230420928
