"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          15, -7.16712744e-03, 6.53755421e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.07058664e-03, 6.53755421e-02, -7.16712744e-03, 0.00000000e+00, -1.09630103e-01, 0.00000000e+00, 0.00000000e+00, -2.71173585e-01, 2.90863442e+00, 2.54617324e+00, 5.96061955e+00, 0.00000000e+00, 9.0000000000, 2.3283802934, 0.0018601410
          16, -8.13260751e-03, 6.44414811e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.24047951e-04, 6.44414811e-02, -8.13260751e-03, 0.00000000e+00, -1.26201437e-01, 0.00000000e+00, 0.00000000e+00, -2.69547278e-01, 2.91662596e+00, 2.54153177e+00, 5.96388494e+00, 0.00000000e+00, 9.0000000000, 2.3417629840, 0.0019669419
          17, -8.78359510e-03, 6.36030103e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.50331949e-04, 6.36030103e-02, -8.78359510e-03, 0.00000000e+00, -1.38100305e-01, 0.00000000e+00, 0.00000000e+00, -2.65174922e-01, 2.92336963e+00, 2.53596042e+00, 5.96919141e+00, 0.00000000e+00, 9.0000000000, 2.3286460249, 0.0020803896
          18, -9.16870122e-03, 6.29045058e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.36726718e-04, 6.29045058e-02, -9.16870122e-03, 0.00000000e+00, -1.45755874e-01, 0.00000000e+00, 0.00000000e+00, -2.61440650e-01, 2.92899768e+00, 2.53048907e+00, 5.97399887e+00, 0.00000000e+00, 9.0000000000, 2.2937439889, 0.0022212271
          19, -9.34591976e-03, 6.23511112e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -8.69321162e-04, 6.23511112e-02, -9.34591976e-03, 0.00000000e+00, -1.49891791e-01, 0.00000000e+00, 0.00000000e+00, -2.57439406e-01, 2.93393768e+00, 2.52701461e+00, 5.97851589e+00, 0.00000000e+00, 9.0000000000, 2.2643498876, 0.0023309124
          20, -9.36476711e-03, 6.19302301e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -9.36104119e-04, 6.19302301e-02, -9.36476711e-03, 0.00000000e+00, -1.51214796e-01, 0.00000000e+00, 0.00000000e+00, -2.54037476e-01, 2.93769062e+00, 2.52433545e+00, 5.98189021e+00, 0.00000000e+00, 9.0000000000, 2.2332722496, 0.0024536623
          21, -9.29487973e-03, 6.16328652e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02089602e-03, 6.16328652e-02, -9.29487973e-03, 0.00000000e+00, -1.50810444e-01, 0.00000000e+00, 0.00000000e+00, -2.52865549e-01, 2.93991029e+00, 2.52060320e+00, 5.98299388e+00, 0.00000000e+00, 9.0000000000, 2.2071851915, 0.0025614744
          22, -9.18649424e-03, 6.14440016e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.11236077e-03, 6.14440016e-02, -9.18649424e-03, 0.00000000e+00, -1.49510025e-01, 0.00000000e+00, 0.00000000e+00, -2.53487362e-01, 2.94078762e+00, 2.51556572e+00, 5.98219766e+00, 0.00000000e+00, 9.0000000000, 2.1982692419, 0.0026862051
          23, -9.07379922e-03, 6.13480985e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.20263867e-03, 6.13480985e-02, -9.07379922e-03, 0.00000000e+00, -1.47906772e-01, 0.00000000e+00, 0.00000000e+00, -2.55323078e-01, 2.94062461e+00, 2.50958010e+00, 5.98003986e+00, 0.00000000e+00, 9.0000000000, 2.1998435208, 0.0027949053
          24, -8.97934867e-03, 6.13302356e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.28633159e-03, 6.13302356e-02, -8.97934867e-03, 0.00000000e+00, -1.46409819e-01, 0.00000000e+00, 0.00000000e+00, -2.58090149e-01, 2.93939289e+00, 2.50281243e+00, 5.97670025e+00, 0.00000000e+00, 9.0000000000, 2.2044976880, 0.0029036387
