"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          10, 5.98463754e-01, 2.80575427e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37861760e+00, 2.85294055e+00, 3.01904125e-01, 0.00000000e+00, 2.13298706e-01, -6.00000000e+00, 0.00000000e+00, -2.07251397e+00, 3.99349234e-01, 3.82382735e-01, 3.39354478e+00, 0.00000000e+00, 9.0000000000, 3.3333167337, 0.0360838833
          11, 5.77446578e-01, 2.75753059e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35748461e+00, 2.80278415e+00, 2.86042831e-01, 0.00000000e+00, 2.09407134e-01, -6.00000000e+00, 0.00000000e+00, -2.07583405e+00, 4.06978579e-01, 3.92421706e-01, 3.39051376e+00, 0.00000000e+00, 9.0000000000, 3.3486193685, 0.0396292500
          12, 5.55593143e-01, 2.71375319e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33732887e+00, 2.75696227e+00, 2.68885095e-01, 0.00000000e+00, 2.04732378e-01, -6.00000000e+00, 0.00000000e+00, -2.07897643e+00, 4.15475795e-01, 4.03467523e-01, 3.38765340e+00, 0.00000000e+00, 9.0000000000, 3.3614435715, 0.0430196000
          13, 5.32904361e-01, 2.67197707e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.31735619e+00, 2.71304337e+00, 2.50687398e-01, 0.00000000e+00, 1.99441966e-01, -6.00000000e+00, 0.00000000e+00, -2.08221655e+00, 4.24407529e-01, 4.14977515e-01, 3.38467537e+00, 0.00000000e+00, 9.0000000000, 3.3736266323, 0.0464349000
          14, 5.09409803e-01, 2.63060327e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.29706097e+00, 2.66944037e+00, 2.31646286e-01, 0.00000000e+00, 1.93647522e-01, -6.00000000e+00, 0.00000000e+00, -2.08562727e+00, 4.33460335e-01, 4.26460124e-01, 3.38148672e+00, 0.00000000e+00, 9.0000000000, 3.3862348679, 0.0497146833
          15, 4.85124220e-01, 2.58867828e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27613980e+00, 2.62520652e+00, 2.11876096e-01, 0.00000000e+00, 1.87402283e-01, -6.00000000e+00, 0.00000000e+00, -2.08911947e+00, 4.42395739e-01, 4.37469778e-01, 3.37815276e+00, 0.00000000e+00, 9.0000000000, 3.3995578681, 0.0530619333
          16, 4.60034531e-01, 2.54568615e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.25441691e+00, 2.57982732e+00, 1.91417752e-01, 0.00000000e+00, 1.80711409e-01, -6.00000000e+00, 0.00000000e+00, -2.09250112e+00, 4.51042305e-01, 4.47626070e-01, 3.37484218e+00, 0.00000000e+00, 10.0000000000, 3.4132534450, 0.0567057333
          17, 4.34107246e-01, 2.50138174e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.23179384e+00, 2.53305548e+00, 1.70263571e-01, 0.00000000e+00, 1.73546979e-01, -6.00000000e+00, 0.00000000e+00, -2.09553885e+00, 4.59279684e-01, 4.56636249e-01, 3.37176938e+00, 0.00000000e+00, 10.0000000000, 3.4265680430, 0.0602440500
          18, 4.07305053e-01, 2.45567430e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20822053e+00, 2.48479683e+00, 1.48385932e-01, 0.00000000e+00, 1.65862815e-01, -6.00000000e+00, 0.00000000e+00, -2.09801596e+00, 4.67005932e-01, 4.64311056e-01, 3.36914007e+00, 0.00000000e+00, 10.0000000000, 3.4385728363, 0.0638134667
          19, 3.79603322e-01, 2.40855441e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.18368088e+00, 2.43503945e+00, 1.25761324e-01, 0.00000000e+00, 1.57606289e-01, -6.00000000e+00, 0.00000000e+00, -2.09977777e+00, 4.74134094e-01, 4.70566680e-01, 3.36710802e+00, 0.00000000e+00, 10.0000000000, 3.4483932101, 0.0676232667
          20, 3.51001448e-01, 2.36005178e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.15818535e+00, 2.38381281e+00, 1.02386039e-01, 0.00000000e+00, 1.48726164e-01, -6.00000000e+00, 0.00000000e+00, -2.10075952e+00, 4.80593885e-01, 4.75418115e-01, 3.36574777e+00, 0.00000000e+00, 10.0000000000, 3.4553948747, 0.0711162500
          21, 3.21527876e-01, 2.31021331e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13176665e+00, 2.33116653e+00, 7.82834656e-02, 0.00000000e+00, 1.39176705e-01, -6.00000000e+00, 0.00000000e+00, -2.10099276e+00, 4.86340692e-01, 4.78964508e-01, 3.36504613e+00, 0.00000000e+00, 10.0000000000, 3.4593026515, 0.0743126333
          22, 2.91239679e-01, 2.25909314e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.10447628e+00, 2.27716043e+00, 5.35047031e-02, 0.00000000e+00, 1.28918845e-01, -6.00000000e+00, 0.00000000e+00, -2.10060072e+00, 4.91352888e-01, 4.81366068e-01, 3.36490319e+00, 0.00000000e+00, 10.0000000000, 3.4602316996, 0.0776223500
          23, 2.60246633e-01, 2.20679682e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07640655e+00, 2.22191094e+00, 2.81478944e-02, 0.00000000e+00, 1.17929585e-01, -6.00000000e+00, 0.00000000e+00, -2.09978038e+00, 4.95632041e-01, 4.82819834e-01, 3.36514661e+00, 0.00000000e+00, 10.0000000000, 3.4555495329, 0.0807603333
          24, 2.28681003e-01, 2.15343952e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04766510e+00, 2.16554643e+00, 2.33254013e-03, 0.00000000e+00, 1.06193371e-01, -6.00000000e+00, 0.00000000e+00, -2.09877418e+00, 4.99211894e-01, 4.83537521e-01, 3.36555718e+00, 0.00000000e+00, 10.0000000000, 3.4457725881, 0.0839477833
          25, 1.96669483e-01, 2.09910922e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01835101e+00, 2.10816764e+00, -2.38245542e-02, 0.00000000e+00, 9.36918770e-02, -6.00000000e+00, 0.00000000e+00, -2.09784318e+00, 5.02161045e-01, 4.83722756e-01, 3.36589330e+00, 0.00000000e+00, 10.0000000000, 3.4338183634, 0.0865846833
          26, 1.64324711e-01, 2.04386020e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.88547909e-01, 2.04984033e+00, -5.02170427e-02, 0.00000000e+00, 8.03991932e-02, -6.00000000e+00, 0.00000000e+00, -2.09723678e+00, 5.04575943e-01, 4.83548595e-01, 3.36592040e+00, 0.00000000e+00, 10.0000000000, 3.4227944086, 0.0891781833
          27, 1.31742646e-01, 1.98771140e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.58321484e-01, 1.99059337e+00, -7.67514726e-02, 0.00000000e+00, 6.62785582e-02, -6.00000000e+00, 0.00000000e+00, -2.09716342e+00, 5.06564471e-01, 4.83143229e-01, 3.36544148e+00, 0.00000000e+00, 10.0000000000, 3.4156330370, 0.0919486167
          28, 9.90050252e-02, 1.93065074e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.27721135e-01, 1.93042327e+00, -1.03345289e-01, 0.00000000e+00, 5.12806503e-02, -6.00000000e+00, 0.00000000e+00, -2.09776490e+00, 5.08223589e-01, 4.82582371e-01, 3.36432480e+00, 0.00000000e+00, 10.0000000000, 3.4147677009, 0.0948512000
          29, 6.62304934e-02, 1.87272320e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.96827179e-01, 1.86938720e+00, -1.29885202e-01, 0.00000000e+00, 3.53658744e-02, -6.00000000e+00, 0.00000000e+00, -2.09909295e+00, 5.09617188e-01, 4.81887913e-01, 3.36252981e+00, 0.00000000e+00, 10.0000000000, 3.4171331841, 0.0977509167
          30, 3.35487903e-02, 1.81398763e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.65726709e-01, 1.80755722e+00, -1.56248333e-01, 0.00000000e+00, 1.84944978e-02, -6.00000000e+00, 0.00000000e+00, -2.10107724e+00, 5.10757868e-01, 4.81037341e-01, 3.36014248e+00, 0.00000000e+00, 10.0000000000, 3.4223618859, 0.1002943333
          31, 1.09948768e-03, 1.75451470e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.34511842e-01, 1.74501822e+00, -1.82303261e-01, 0.00000000e+00, 6.26661992e-04, -6.00000000e+00, 0.00000000e+00, -2.10350997e+00, 5.11593223e-01, 4.79969881e-01, 3.35739176e+00, 0.00000000e+00, 10.0000000000, 3.4301892008, 0.1024732500
          32, -3.09645319e-02, 1.69439300e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.03282772e-01, 1.68187426e+00, -2.07907202e-01, 0.00000000e+00, -1.82747048e-02, -6.00000000e+00, 0.00000000e+00, -2.10603748e+00, 5.12000158e-01, 4.78599124e-01, 3.35465843e+00, 0.00000000e+00, 10.0000000000, 3.4398099099, 0.1047665833
          33, -6.24764660e-02, 1.63374108e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.72149346e-01, 1.61826071e+00, -2.32906658e-01, 0.00000000e+00, -3.82413510e-02, -6.00000000e+00, 0.00000000e+00, -2.10817215e+00, 5.11793508e-01, 4.76829975e-01, 3.35246136e+00, 0.00000000e+00, 10.0000000000, 3.4498339840, 0.1069503000
          34, -9.32435674e-02, 1.57270342e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.41240964e-01, 1.55434138e+00, -2.57125041e-01, 0.00000000e+00, -5.92887167e-02, -6.00000000e+00, 0.00000000e+00, -2.10933735e+00, 5.10743518e-01, 4.74577727e-01, 3.35140754e+00, 0.00000000e+00, 10.0000000000, 3.4583228433, 0.1090879833
          35, -1.23052722e-01, 1.51145781e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.10704174e-01, 1.49031537e+00, -2.80368988e-01, 0.00000000e+00, -8.14132696e-02, -6.00000000e+00, 0.00000000e+00, -2.10895278e+00, 5.08603928e-01, 4.71786757e-01, 3.35209857e+00, 0.00000000e+00, 10.0000000000, 3.4629652360, 0.1112811500
          36, -1.51656224e-01, 1.45027054e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.80722871e-01, 1.42647342e+00, -3.02419987e-01, 0.00000000e+00, -1.04570988e-01, -6.00000000e+00, 0.00000000e+00, -2.10655092e+00, 5.05148801e-01, 4.68448969e-01, 3.35500481e+00, 0.00000000e+00, 10.0000000000, 3.4583685902, 0.1135386000
          37, -1.78718972e-01, 1.38965840e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.51586892e-01, 1.36336448e+00, -3.22998787e-01, 0.00000000e+00, -1.28606406e-01, -6.00000000e+00, 0.00000000e+00, -2.10189673e+00, 5.00219285e-01, 4.64622607e-01, 3.36033897e+00, 0.00000000e+00, 10.0000000000, 3.4297975519, 0.1156669167
          38, -2.03946949e-01, 1.33015965e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.23570486e-01, 1.30155464e+00, -3.41869251e-01, 0.00000000e+00, -1.53325166e-01, -6.00000000e+00, 0.00000000e+00, -2.09508182e+00, 4.93792275e-01, 4.60456956e-01, 3.36796103e+00, 0.00000000e+00, 10.0000000000, 3.3751042959, 0.1177719500
          39, -2.27128176e-01, 1.27225030e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.96892046e-01, 1.24153942e+00, -3.58870313e-01, 0.00000000e+00, -1.78524757e-01, -6.00000000e+00, 0.00000000e+00, -2.08652619e+00, 4.85991617e-01, 4.56163296e-01, 3.37738880e+00, 0.00000000e+00, 10.0000000000, 3.2965892566, 0.1199196500
          40, -2.48156040e-01, 1.21627251e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.71684776e-01, 1.18367027e+00, -3.73931712e-01, 0.00000000e+00, -2.04029968e-01, -6.00000000e+00, 0.00000000e+00, -2.07685865e+00, 4.77081903e-01, 4.51982119e-01, 3.38793410e+00, 0.00000000e+00, 10.0000000000, 3.2005999035, 0.1220725500
          41, -2.67025519e-01, 1.16240253e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.47990316e-01, 1.12812300e+00, -3.87066875e-01, 0.00000000e+00, -2.29718632e-01, -6.00000000e+00, 0.00000000e+00, -2.06675208e+00, 4.67428956e-01, 4.48144144e-01, 3.39887995e+00, 0.00000000e+00, 10.0000000000, 3.0954948775, 0.1242172167
          42, -2.83807694e-01, 1.11066071e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.25773927e-01, 1.07491041e+00, -3.98348623e-01, 0.00000000e+00, -2.55530506e-01, -6.00000000e+00, 0.00000000e+00, -2.05678968e+00, 4.57447947e-01, 4.44839864e-01, 3.40961791e+00, 0.00000000e+00, 10.0000000000, 2.9893049621, 0.1264112833
          43, -2.98617980e-01, 1.06095044e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.04949475e-01, 1.02392437e+00, -4.07881639e-01, 0.00000000e+00, -2.81462704e-01, -6.00000000e+00, 0.00000000e+00, -2.04740115e+00, 4.47561502e-01, 4.42205443e-01, 3.41970932e+00, 0.00000000e+00, 9.0000000000, 2.8881957809, 0.1284198333
          44, -3.11588554e-01, 1.01310368e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.85403956e-01, 9.74983916e-01, -4.15779810e-01, 0.00000000e+00, -3.07558408e-01, -6.00000000e+00, 0.00000000e+00, -2.03885945e+00, 4.38169448e-01, 4.40323030e-01, 3.42888290e+00, 0.00000000e+00, 9.0000000000, 2.7960429356, 0.1304060667
          45, -3.22849195e-01, 9.66918636e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.67016172e-01, 9.27874824e-01, -4.22151112e-01, 0.00000000e+00, -3.33894893e-01, -6.00000000e+00, 0.00000000e+00, -2.03130980e+00, 4.29631901e-01, 4.39229366e-01, 3.43700074e+00, 0.00000000e+00, 9.0000000000, 2.7147590474, 0.1324254667
          46, -3.32516358e-01, 9.22185623e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.49668519e-01, 8.82376370e-01, -4.27089444e-01, 0.00000000e+00, -3.60574215e-01, -6.00000000e+00, 0.00000000e+00, -2.02480639e+00, 4.22259691e-01, 4.38926762e-01, 3.44401798e+00, 0.00000000e+00, 9.0000000000, 2.6448850775, 0.1344434500
          47, -3.40688322e-01, 8.78702289e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.33253155e-01, 8.38277040e-01, -4.30671396e-01, 0.00000000e+00, -3.87717577e-01, -6.00000000e+00, 0.00000000e+00, -2.01934424e+00, 4.16309455e-01, 4.39392972e-01, 3.44994906e+00, 0.00000000e+00, 9.0000000000, 2.5861379683, 0.1364719667
          48, -3.47443738e-01, 8.36281338e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.17674703e-01, 7.95382341e-01, -4.32955608e-01, 0.00000000e+00, -4.15462742e-01, -6.00000000e+00, 0.00000000e+00, -2.01488233e+00, 4.11975056e-01, 4.40589185e-01, 3.45484352e+00, 0.00000000e+00, 9.0000000000, 2.5378062507, 0.1384666833
          49, -3.52842116e-01, 7.94753740e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.02850820e-01, 7.53517952e-01, -4.33983597e-01, 0.00000000e+00, -4.43964084e-01, -6.00000000e+00, 0.00000000e+00, -2.01135910e+00, 4.09381645e-01, 4.42465664e-01, 3.45877018e+00, 0.00000000e+00, 9.0000000000, 2.4989962435, 0.1404654833
          50, -3.56925332e-01, 7.53969460e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.88711616e-01, 7.12530280e-01, -4.33781326e-01, 0.00000000e+00, -4.73394945e-01, -6.00000000e+00, 0.00000000e+00, -2.00870205e+00, 4.08581551e-01, 4.44966034e-01, 3.46180738e+00, 0.00000000e+00, 9.0000000000, 2.4687707337, 0.1424525500
          51, -3.59719202e-01, 7.13796974e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.75198768e-01, 6.72285824e-01, -4.32360723e-01, 0.00000000e+00, -5.03951705e-01, -6.00000000e+00, 0.00000000e+00, -2.00683359e+00, 4.09557003e-01, 4.48029980e-01, 3.46403716e+00, 0.00000000e+00, 9.0000000000, 2.4462181344, 0.1444662667
          52, -3.61235120e-01, 6.74122111e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.62264482e-01, 6.32669847e-01, -4.29721185e-01, 0.00000000e+00, -5.35860068e-01, -6.00000000e+00, 0.00000000e+00, -2.00567444e+00, 4.12223564e-01, 4.51594912e-01, 3.46554191e+00, 0.00000000e+00, 9.0000000000, 2.4304824418, 0.1464871500
          53, -3.61471626e-01, 6.34846929e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.49870455e-01, 5.93585098e-01, -4.25851021e-01, 0.00000000e+00, -5.69383909e-01, -6.00000000e+00, 0.00000000e+00, -2.00514554e+00, 4.16439447e-01, 4.55596821e-01, 3.46640255e+00, 0.00000000e+00, 9.0000000000, 2.4207713143, 0.1484944333
          54, -3.60415787e-01, 5.95888633e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.37986998e-01, 5.54950584e-01, -4.20728715e-01, 0.00000000e+00, -6.04837494e-01, -6.00000000e+00, 0.00000000e+00, -2.00516927e+00, 4.22017803e-01, 4.59970899e-01, 3.46669726e+00, 0.00000000e+00, 9.0000000000, 2.4163532125, 0.1504889167
          55, -3.58044686e-01, 5.57180822e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.26592842e-01, 5.16702666e-01, -4.14324535e-01, 0.00000000e+00, -6.42600520e-01, -6.00000000e+00, 0.00000000e+00, -2.00567031e+00, 4.28740452e-01, 4.64651576e-01, 3.46650076e+00, 0.00000000e+00, 9.0000000000, 2.4164192327, 0.1524831333
          56, -3.54331865e-01, 5.18710397e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.15684740e-01, 4.78831082e-01, -4.06610798e-01, 0.00000000e+00, -6.83101528e-01, -6.00000000e+00, 0.00000000e+00, -2.00657623e+00, 4.36370576e-01, 4.69572044e-01, 3.46588361e+00, 0.00000000e+00, 9.0000000000, 2.4178135236, 0.1544642333
          57, -3.49247830e-01, 4.80469798e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.05262384e-01, 4.41331395e-01, -3.97557383e-01, 0.00000000e+00, -7.26888207e-01, -6.00000000e+00, 0.00000000e+00, -2.00781541e+00, 4.44657144e-01, 4.74659863e-01, 3.46491410e+00, 0.00000000e+00, 9.0000000000, 2.4203365621, 0.1565044000
          58, -3.42760701e-01, 4.42457088e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95328210e-01, 4.04205012e-01, -3.87132381e-01, 0.00000000e+00, -7.74675579e-01, -6.00000000e+00, 0.00000000e+00, -2.00932052e+00, 4.53351650e-01, 4.79840933e-01, 3.46365527e+00, 0.00000000e+00, 9.0000000000, 2.4237920377, 0.1585108667
          59, -3.34836238e-01, 4.04675942e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.85887533e-01, 3.67459167e-01, -3.75302125e-01, 0.00000000e+00, -8.27418197e-01, -6.00000000e+00, 0.00000000e+00, -2.01103017e+00, 4.62216960e-01, 4.85039748e-01, 3.46216328e+00, 0.00000000e+00, 9.0000000000, 2.4279956570, 0.1604815333
          60, -3.25438153e-01, 3.67135482e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.76948493e-01, 3.31106726e-01, -3.62031476e-01, 0.00000000e+00, -8.86425225e-01, -6.00000000e+00, 0.00000000e+00, -2.01289040e+00, 4.71033073e-01, 4.90179532e-01, 3.46048620e+00, 0.00000000e+00, 9.0000000000, 2.4327794198, 0.1624835000
          61, -3.14528668e-01, 3.29850098e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.68521846e-01, 2.95165946e-01, -3.47284371e-01, 0.00000000e+00, -9.53550327e-01, -6.00000000e+00, 0.00000000e+00, -2.01485571e+00, 4.79599705e-01, 4.95182501e-01, 3.45866308e+00, 0.00000000e+00, 9.0000000000, 2.4379952142, 0.1645024167
          62, -3.02068523e-01, 2.92839206e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.60621048e-01, 2.59660243e-01, -3.31023793e-01, 0.00000000e+00, -1.03151667e+00, -6.00000000e+00, 0.00000000e+00, -2.01688973e+00, 4.87738059e-01, 4.99969695e-01, 3.45672357e+00, 0.00000000e+00, 9.0000000000, 2.4435177883, 0.1665200667
          63, -2.88017190e-01, 2.56127132e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.53262194e-01, 2.24618047e-01, -3.13211977e-01, 0.00000000e+00, -1.12450871e+00, -6.00000000e+00, 0.00000000e+00, -2.01896534e+00, 4.95289350e-01, 5.04461338e-01, 3.45468804e+00, 0.00000000e+00, 9.0000000000, 2.4492466031, 0.1685423000
          64, -2.72333018e-01, 2.19742516e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46463976e-01, 1.90072192e-01, -2.93810497e-01, 0.00000000e+00, -1.23932784e+00, -6.00000000e+00, 0.00000000e+00, -2.02106426e+00, 5.02112159e-01, 5.08577295e-01, 3.45256822e+00, 0.00000000e+00, 9.0000000000, 2.4551063882, 0.1705208833
          65, -2.54973498e-01, 1.83718195e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.40247564e-01, 1.56059779e-01, -2.72780507e-01, 0.00000000e+00, -1.38785110e+00, -6.00000000e+00, 0.00000000e+00, -2.02317625e+00, 5.08081414e-01, 5.12237112e-01, 3.45036834e+00, 0.00000000e+00, 9.0000000000, 2.4610462751, 0.1725411667
          66, -2.35895536e-01, 1.48090807e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.34636480e-01, 1.22621752e-01, -2.50082980e-01, 0.00000000e+00, -1.59291141e+00, -6.00000000e+00, 0.00000000e+00, -2.02529767e+00, 5.13087183e-01, 5.15360336e-01, 3.44808681e+00, 0.00000000e+00, 9.0000000000, 2.4670376237, 0.1745536667
          67, -2.15055688e-01, 1.12900355e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.29656485e-01, 8.98024347e-02, -2.25678891e-01, 0.00000000e+00, -1.90482738e+00, -6.00000000e+00, 0.00000000e+00, -2.02742986e+00, 5.17031425e-01, 5.17866847e-01, 3.44571810e+00, 0.00000000e+00, 9.0000000000, 2.4730704262, 0.1765530500
          68, -1.92410550e-01, 7.81901832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.25335393e-01, 5.76494701e-02, -1.99529604e-01, 0.00000000e+00, -2.46080188e+00, -6.00000000e+00, 0.00000000e+00, -2.02957711e+00, 5.19826529e-01, 5.19677197e-01, 3.44325496e+00, 0.00000000e+00, 9.0000000000, 2.4791487171, 0.1785410000
