"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
0, 8.250000000000000e-01, 2.490000000000000e-02, 9.557329939899611e+04, -2.027316837969719e+00, 2.159436346268765e-01
2, 8.250000000000000e-01, 2.410000000000000e-02, 9.774678633683019e+04, -1.261222256236935e+00, 1.838659813675590e-01
689, 8.225415635108477e-01, 2.436799320451974e-02, 1.020233977440851e+05, 2.461660653784048e-01, 1.692626517469967e-01
9, 8.225136226387016e-01, 2.515232043339546e-02, 9.886302786204370e+04, -8.677777089127271e-01, 2.531069244686884e-01
10, 8.200260471543273e-01, 2.539252192140721e-02, 9.873734966227737e+04, -9.120758301514338e-01, 2.565757828944484e-01
11, 8.175377580736038e-01, 2.562525225330303e-02, 9.875032960800070e+04, -9.075007549960529e-01, 2.578616092540776e-01
12, 8.150494056560841e-01, 2.585730326097809e-02, 9.874553492665150e+04, -9.091907487746302e-01, 2.581471497708517e-01
13, 8.125612684508878e-01, 2.609164615763166e-02, 9.872693982166659e+04, -9.157450136877140e-01, 2.581905949042309e-01
14, 8.100736416201473e-01, 2.633134667253036e-02, 9.869392392998538e+04, -9.273822107132708e-01, 2.583023527368334e-01
15, 8.075861413707953e-01, 2.657236021035633e-02, 9.867622184103458e+04, -9.336217119472062e-01, 2.584959270145611e-01
16, 8.050983005777557e-01, 2.680982890594723e-02, 9.868249229434341e+04, -9.314115489960147e-01, 2.586191169763390e-01
17, 8.026097807389289e-01, 2.704006176252642e-02, 9.872509981501332e+04, -9.163935656080775e-01, 2.584534727773891e-01
18, 8.001202193910897e-01, 2.725872822046140e-02, 9.880256232377990e+04, -8.890901541081031e-01, 2.578387247509158e-01
19, 7.976299103154193e-01, 2.746873691549538e-02, 9.887020493186993e+04, -8.652479884847457e-01, 2.568170054945280e-01
20, 7.951395052898186e-01, 2.767760814443504e-02, 9.891134770930969e+04, -8.507462869445251e-01, 2.555797245447045e-01
21, 7.926495256345669e-01, 2.789147908029706e-02, 9.893840094310549e+04, -8.412107634184600e-01, 2.549580651533593e-01
22, 7.901604087594338e-01, 2.811515430051675e-02, 9.888872225476854e+04, -8.587211396254846e-01, 2.543939631772307e-01
23, 7.876726363291976e-01, 2.835329770356289e-02, 9.883322188442422e+04, -8.782834991984012e-01, 2.542373682892549e-01
24, 7.851860140325140e-01, 2.860319469336427e-02, 9.877559490783015e+04, -8.985954291952526e-01, 2.545167711229664e-01
