"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
64, 6.855160151879698e-01, 3.621901702892062e-02, 9.873826995006669e+04, -9.117514539259480e-01, 2.124587028097398e-01
65, 6.830221290877847e-01, 3.638112562633161e-02, 9.873802326483991e+04, -9.118384037080433e-01, 2.123764191799800e-01
66, 6.805282204569943e-01, 3.654288765179663e-02, 9.873792559028802e+04, -9.118728313108369e-01, 2.123021629065843e-01
67, 6.780342871295206e-01, 3.670426823046045e-02, 9.873776445341794e+04, -9.119296276416264e-01, 2.121995635316641e-01
68, 6.755403248286056e-01, 3.686520267395391e-02, 9.873581974782863e+04, -9.126150830676991e-01, 2.120978430706315e-01
69, 6.730463526954777e-01, 3.702596782714922e-02, 9.873044578732784e+04, -9.145092568722132e-01, 2.120373894073189e-01
70, 6.705524172842702e-01, 3.718729782515110e-02, 9.871685272122406e+04, -9.193004401592970e-01, 2.120431905271766e-01
71, 6.680584995698452e-01, 3.734890306919331e-02, 9.870180181633448e+04, -9.246054716666730e-01, 2.121012748093687e-01
72, 6.655645354775012e-01, 3.750978594716254e-02, 9.869086303727710e+04, -9.284610915099573e-01, 2.122233875349196e-01
73, 6.630703700244408e-01, 3.766750690441135e-02, 9.869237242588805e+04, -9.279290733890051e-01, 2.123643990384370e-01
74, 6.605757902252740e-01, 3.781852242588489e-02, 9.870808349919596e+04, -9.223913506059158e-01, 2.123586809095266e-01
75, 6.580807517476864e-01, 3.796176486315091e-02, 9.872833323448474e+04, -9.152538738554356e-01, 2.122317226103742e-01
76, 6.555854092965425e-01, 3.809962496018407e-02, 9.874307004648296e+04, -9.100595514846298e-01, 2.120253192016414e-01
77, 6.530899110614361e-01, 3.823464523135293e-02, 9.875011955142325e+04, -9.075747941830556e-01, 2.117575970378545e-01
78, 6.505943387426223e-01, 3.836828631537526e-02, 9.874951592754202e+04, -9.077875550590337e-01, 2.115132665939934e-01
79, 6.480987255421931e-01, 3.850119026733028e-02, 9.875131183965616e+04, -9.071545452553093e-01, 2.113313831352947e-01
80, 6.456030751840064e-01, 3.863339039283855e-02, 9.875214956514000e+04, -9.068592699799078e-01, 2.111497217675052e-01
81, 6.431073882556722e-01, 3.876490066004189e-02, 9.874892899220236e+04, -9.079944336814495e-01, 2.109541877657989e-01
