"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
52, 7.154408132771123e-01, 3.424580151404083e-02, 9.823666949786975e+04, -1.088551867093247e+00, 2.045894674595252e-01
53, 7.129472470902479e-01, 3.441275116541873e-02, 9.824127329152726e+04, -1.086929155994761e+00, 2.042481912697705e-01
54, 7.104536395496054e-01, 3.457908425844201e-02, 9.824234730421992e+04, -1.086550595953644e+00, 2.039292020333918e-01
55, 7.079599959051762e-01, 3.474487528851361e-02, 9.824860613507933e+04, -1.084344529597360e+00, 2.036218379473405e-01
56, 7.054663201777180e-01, 3.491018210672266e-02, 9.825017234418313e+04, -1.083792483809832e+00, 2.033124676141551e-01
57, 7.029726153647533e-01, 3.507505020325016e-02, 9.825271653122944e+04, -1.082895727598803e+00, 2.030190029971550e-01
58, 7.004788839717855e-01, 3.523951551871667e-02, 9.825564394099440e+04, -1.081863895881570e+00, 2.027318622449934e-01
59, 6.979851279013634e-01, 3.540360635738229e-02, 9.826319966870906e+04, -1.079200708924939e+00, 2.024831706172462e-01
60, 6.954913486184072e-01, 3.556734463066365e-02, 9.826280528350653e+04, -1.079339718900803e+00, 2.022083207597840e-01
61, 6.929975474067591e-01, 3.573074660209408e-02, 9.826378538563682e+04, -1.078994259759326e+00, 2.019553097343333e-01
62, 6.905037247022527e-01, 3.589382326893958e-02, 9.826767433393233e+04, -1.077623512060792e+00, 2.017103632529971e-01
63, 6.880098812191036e-01, 3.605658019139507e-02, 9.826539647349242e+04, -1.078426395441676e+00, 2.014686669282172e-01
64, 6.855160170189902e-01, 3.621901690977741e-02, 9.826566744193212e+04, -1.078330886492503e+00, 2.012534940547808e-01
65, 6.830221312746021e-01, 3.638112548433214e-02, 9.826214689822646e+04, -1.079571781669147e+00, 2.010742738989806e-01
66, 6.805282230193599e-01, 3.654288748578317e-02, 9.826019769937498e+04, -1.080258820846997e+00, 2.009322963031732e-01
67, 6.780342900956191e-01, 3.670426803877562e-02, 9.826203094398753e+04, -1.079612652360676e+00, 2.008062289879826e-01
68, 6.755403282379356e-01, 3.686520245430477e-02, 9.825935615855553e+04, -1.080555440923645e+00, 2.006774660832399e-01
69, 6.730463556128705e-01, 3.702596763874732e-02, 9.825011047006804e+04, -1.083814292739754e+00, 2.005580995801672e-01
70, 6.705524196582827e-01, 3.718729767136215e-02, 9.824258241779314e+04, -1.086467724862312e+00, 2.004783295090792e-01
71, 6.680585013003731e-01, 3.734890295712728e-02, 9.822757417148596e+04, -1.091757720388439e+00, 2.004285713424990e-01
72, 6.655645364323376e-01, 3.750978588595889e-02, 9.821084201623965e+04, -1.097655346572328e+00, 2.004369288170291e-01
73, 6.630703700627546e-01, 3.766750690203194e-02, 9.820594904221759e+04, -1.099379985824403e+00, 2.003652393562323e-01
74, 6.605757892791952e-01, 3.781852248159972e-02, 9.822961277250845e+04, -1.091039169395351e+00, 2.004399340062778e-01
75, 6.580807498924953e-01, 3.796176496727417e-02, 9.824063999911741e+04, -1.087152374214018e+00, 2.002930602844031e-01
76, 6.555854066759443e-01, 3.809962510312168e-02, 9.824595272945642e+04, -1.085279782363535e+00, 2.000922246980278e-01
77, 6.530899078059261e-01, 3.823464540637368e-02, 9.825386512002519e+04, -1.082490881525082e+00, 1.999178437853336e-01
78, 6.505943349503482e-01, 3.836828651783561e-02, 9.825539981227116e+04, -1.081949944566225e+00, 1.996846739440540e-01
79, 6.480987230965221e-01, 3.850119039722671e-02, 9.825693470543121e+04, -1.081408936790664e+00, 1.994551655903676e-01
80, 6.456030729300778e-01, 3.863339051192009e-02, 9.825298885118787e+04, -1.082799742276315e+00, 1.992577118151516e-01
81, 6.431073861818901e-01, 3.876490076903465e-02, 9.825332330567960e+04, -1.082681856233619e+00, 1.990954809470030e-01
82, 6.406116640736252e-01, 3.889572619812558e-02, 9.825078700933749e+04, -1.083575831187659e+00, 1.989420667686174e-01
83, 6.381159054535332e-01, 3.902586201056139e-02, 9.825092246255606e+04, -1.083528087640175e+00, 1.988090192657637e-01
84, 6.356201109810700e-01, 3.915529559763396e-02, 9.824746179510652e+04, -1.084747878077433e+00, 1.986874067230075e-01
85, 6.331242784455360e-01, 3.928400789356223e-02, 9.824862654066867e+04, -1.084337337186327e+00, 1.985698415446366e-01
86, 6.306284081192225e-01, 3.941197358551264e-02, 9.824601784469036e+04, -1.085256831028036e+00, 1.984121882506077e-01
87, 6.281324975931721e-01, 3.953916145297742e-02, 9.824347175475144e+04, -1.086154257956560e+00, 1.982650621656614e-01
88, 6.256365457821944e-01, 3.966553392081259e-02, 9.824272164164603e+04, -1.086418652269561e+00, 1.981700023051460e-01
89, 6.231405506819767e-01, 3.979104665816047e-02, 9.824095184355833e+04, -1.087042457594611e+00, 1.981049451900976e-01
90, 6.206445098613524e-01, 3.991564776106245e-02, 9.823735703551763e+04, -1.088309528914161e+00, 1.980165311357881e-01
91, 6.181484206919777e-01, 4.003927664165995e-02, 9.823600486765950e+04, -1.088786131028338e+00, 1.979444637505383e-01
92, 6.156522800795139e-01, 4.016186257230964e-02, 9.823309513280397e+04, -1.089811732824375e+00, 1.978799828619381e-01
